dataset,sigma,seed,layer,dfe,performance,label
heloc,0.5,0.0,2.0,0.0793801977815306,0.5275949367088607,accumulated
heloc,0.5,0.0,1.0,0.39089658856391907,0.520506329113924,marginal
heloc,0.5,0.0,1.0,0.3408917188644409,0.520506329113924,conditional
heloc,0.5,0.0,1.0,0.07945869773601118,0.520506329113924,accumulated
heloc,0.5,1.0,3.0,0.06932919472455978,0.7316455696202532,marginal
heloc,0.5,1.0,3.0,0.054737791419029236,0.7316455696202532,conditional
heloc,0.5,1.0,3.0,0.012426602810088519,0.7316455696202532,accumulated
heloc,0.5,1.0,2.0,0.3634490668773651,0.6091139240506329,marginal
heloc,0.5,1.0,2.0,0.37017831206321716,0.6091139240506329,conditional
heloc,0.5,1.0,2.0,0.05573521593460224,0.6091139240506329,accumulated
heloc,0.5,1.0,1.0,0.609102725982666,0.479493670886076,marginal
heloc,0.5,1.0,1.0,0.6591082215309143,0.479493670886076,conditional
heloc,0.5,1.0,1.0,0.07945869972804386,0.479493670886076,accumulated
heloc,0.5,2.0,3.0,0.05905771255493164,0.7321518987341772,marginal
heloc,0.5,2.0,3.0,0.046129293739795685,0.7321518987341772,conditional
heloc,0.5,2.0,3.0,0.00938175784400722,0.7321518987341772,accumulated
heloc,0.5,2.0,2.0,0.03501091152429581,0.7245569620253165,marginal
heloc,0.5,2.0,2.0,0.038901716470718384,0.7245569620253165,conditional
heloc,0.5,2.0,2.0,0.03218987413161158,0.7245569620253165,accumulated
heloc,0.5,2.0,1.0,0.17178262770175934,0.4131645569620253,marginal
heloc,0.5,2.0,1.0,0.34664949774742126,0.4131645569620253,conditional
heloc,0.5,2.0,1.0,0.10965822617174664,0.4131645569620253,accumulated
heloc,0.5,3.0,3.0,0.035971567034721375,0.7351898734177216,marginal
heloc,0.5,3.0,3.0,0.02731212042272091,0.7351898734177216,conditional
heloc,0.5,3.0,3.0,0.0051161415270927465,0.7351898734177216,accumulated
heloc,0.5,3.0,2.0,0.09193642437458038,0.7220253164556962,marginal
heloc,0.5,3.0,2.0,0.07039846479892731,0.7220253164556962,conditional
heloc,0.5,3.0,2.0,0.03012726356241476,0.7220253164556962,accumulated
heloc,0.5,3.0,1.0,0.39089158177375793,0.520506329113924,marginal
heloc,0.5,3.0,1.0,0.3408900797367096,0.520506329113924,conditional
heloc,0.5,3.0,1.0,0.07945867111817509,0.520506329113924,accumulated
heloc,0.5,4.0,3.0,0.27207812666893005,0.6288607594936709,marginal
heloc,0.5,4.0,3.0,0.2234811633825302,0.6288607594936709,conditional
heloc,0.5,4.0,3.0,0.037480864256502315,0.6288607594936709,accumulated
heloc,0.5,4.0,2.0,0.3908291757106781,0.520506329113924,marginal
heloc,0.5,4.0,2.0,0.3408364951610565,0.520506329113924,conditional
heloc,0.5,4.0,2.0,0.07945281229270865,0.520506329113924,accumulated
heloc,0.5,4.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,0.5,4.0,1.0,0.3408917784690857,0.520506329113924,conditional
heloc,0.5,4.0,1.0,0.07945870431715826,0.520506329113924,accumulated
heloc,0.5,5.0,3.0,0.15001656115055084,0.6967088607594937,marginal
heloc,0.5,5.0,3.0,0.11599311977624893,0.6967088607594937,conditional
heloc,0.5,5.0,3.0,0.01808369679112616,0.6967088607594937,accumulated
heloc,0.5,5.0,2.0,0.39066705107688904,0.520506329113924,marginal
heloc,0.5,5.0,2.0,0.3406783938407898,0.520506329113924,conditional
heloc,0.5,5.0,2.0,0.07936404939576604,0.520506329113924,accumulated
heloc,0.5,5.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,0.5,5.0,1.0,0.3408918082714081,0.520506329113924,conditional
heloc,0.5,5.0,1.0,0.0794587008462258,0.520506329113924,accumulated
heloc,0.5,6.0,3.0,0.005092056002467871,0.7372151898734177,marginal
heloc,0.5,6.0,3.0,0.004868864081799984,0.7372151898734177,conditional
heloc,0.5,6.0,3.0,0.0036469213364707684,0.7372151898734177,accumulated
heloc,0.5,6.0,2.0,0.32447129487991333,0.5220253164556962,marginal
heloc,0.5,6.0,2.0,0.2806493639945984,0.5220253164556962,conditional
heloc,0.5,6.0,2.0,0.0768805131680713,0.5220253164556962,accumulated
heloc,0.5,6.0,1.0,0.3908866345882416,0.520506329113924,marginal
heloc,0.5,6.0,1.0,0.34088578820228577,0.520506329113924,conditional
heloc,0.5,6.0,1.0,0.07946756368129357,0.520506329113924,accumulated
heloc,0.5,7.0,3.0,0.046002257615327835,0.730126582278481,marginal
heloc,0.5,7.0,3.0,0.03292554244399071,0.730126582278481,conditional
heloc,0.5,7.0,3.0,0.005207159450152514,0.730126582278481,accumulated
heloc,0.5,7.0,2.0,0.28592100739479065,0.6632911392405063,marginal
heloc,0.5,7.0,2.0,0.254170686006546,0.6632911392405063,conditional
heloc,0.5,7.0,2.0,0.05490868793696168,0.6632911392405063,accumulated
heloc,0.5,7.0,1.0,0.5983619093894958,0.479493670886076,marginal
heloc,0.5,7.0,1.0,0.6550743579864502,0.479493670886076,conditional
heloc,0.5,7.0,1.0,0.08196810009780423,0.479493670886076,accumulated
heloc,0.5,8.0,3.0,0.17770804464817047,0.6835443037974683,marginal
heloc,0.5,8.0,3.0,0.14065703749656677,0.6835443037974683,conditional
heloc,0.5,8.0,3.0,0.023299975458828,0.6835443037974683,accumulated
heloc,0.5,8.0,2.0,0.3908933997154236,0.520506329113924,marginal
heloc,0.5,8.0,2.0,0.3408889174461365,0.520506329113924,conditional
heloc,0.5,8.0,2.0,0.07945743021918585,0.520506329113924,accumulated
heloc,0.5,8.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,0.5,8.0,1.0,0.3408918082714081,0.520506329113924,conditional
heloc,0.5,8.0,1.0,0.07945870083717238,0.520506329113924,accumulated
heloc,0.5,9.0,3.0,0.03571748360991478,0.7336708860759493,marginal
heloc,0.5,9.0,3.0,0.02514209970831871,0.7336708860759493,conditional
heloc,0.5,9.0,3.0,0.00480434743335044,0.7336708860759493,accumulated
heloc,0.5,9.0,2.0,0.27590781450271606,0.6222784810126583,marginal
heloc,0.5,9.0,2.0,0.2348456233739853,0.6222784810126583,conditional
heloc,0.5,9.0,2.0,0.053864429255917876,0.6222784810126583,accumulated
heloc,0.5,9.0,1.0,0.3754808306694031,0.5235443037974683,marginal
heloc,0.5,9.0,1.0,0.32603970170021057,0.5235443037974683,conditional
heloc,0.5,9.0,1.0,0.07225619234723059,0.5235443037974683,accumulated
heloc,0.5,10.0,3.0,0.08068616688251495,0.7311392405063292,marginal
heloc,0.5,10.0,3.0,0.06460912525653839,0.7311392405063292,conditional
heloc,0.5,10.0,3.0,0.011029312081571232,0.7311392405063292,accumulated
heloc,0.5,10.0,2.0,0.11484424769878387,0.6972151898734177,marginal
heloc,0.5,10.0,2.0,0.10245799273252487,0.6972151898734177,conditional
heloc,0.5,10.0,2.0,0.03381214328078306,0.6972151898734177,accumulated
heloc,0.5,10.0,1.0,0.31468287110328674,0.5118987341772152,marginal
heloc,0.5,10.0,1.0,0.34298914670944214,0.5118987341772152,conditional
heloc,0.5,10.0,1.0,0.12371901328468196,0.5118987341772152,accumulated
heloc,0.5,11.0,3.0,0.1951906383037567,0.6739240506329114,marginal
heloc,0.5,11.0,3.0,0.15556535124778748,0.6739240506329114,conditional
heloc,0.5,11.0,3.0,0.02495655504236785,0.6739240506329114,accumulated
heloc,0.5,11.0,2.0,0.04702214151620865,0.7240506329113924,marginal
heloc,0.5,11.0,2.0,0.0504305362701416,0.7240506329113924,conditional
heloc,0.5,11.0,2.0,0.037779744808949606,0.7240506329113924,accumulated
heloc,0.5,11.0,1.0,0.390861839056015,0.520506329113924,marginal
heloc,0.5,11.0,1.0,0.3408828675746918,0.520506329113924,conditional
heloc,0.5,11.0,1.0,0.07946544718196666,0.520506329113924,accumulated
heloc,0.5,12.0,3.0,0.17733924090862274,0.7154430379746836,marginal
heloc,0.5,12.0,3.0,0.14761526882648468,0.7154430379746836,conditional
heloc,0.5,12.0,3.0,0.02333348704975752,0.7154430379746836,accumulated
heloc,0.5,12.0,2.0,0.46305400133132935,0.569620253164557,marginal
heloc,0.5,12.0,2.0,0.46840816736221313,0.569620253164557,conditional
heloc,0.5,12.0,2.0,0.0376387688082119,0.569620253164557,accumulated
heloc,0.5,12.0,1.0,0.551115095615387,0.5017721518987341,marginal
heloc,0.5,12.0,1.0,0.577103853225708,0.5017721518987341,conditional
heloc,0.5,12.0,1.0,0.07757326826829883,0.5017721518987341,accumulated
heloc,0.5,13.0,3.0,0.3131771981716156,0.520506329113924,marginal
heloc,0.5,13.0,3.0,0.26851963996887207,0.520506329113924,conditional
heloc,0.5,13.0,3.0,0.05835195824050967,0.520506329113924,accumulated
heloc,0.5,13.0,2.0,0.3907860517501831,0.520506329113924,marginal
heloc,0.5,13.0,2.0,0.3407928943634033,0.520506329113924,conditional
heloc,0.5,13.0,2.0,0.07944141681294488,0.520506329113924,accumulated
heloc,0.5,13.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,0.5,13.0,1.0,0.3408918082714081,0.520506329113924,conditional
heloc,0.5,13.0,1.0,0.0794587008371731,0.520506329113924,accumulated
heloc,0.5,14.0,3.0,0.2365991324186325,0.7058227848101266,marginal
heloc,0.5,14.0,3.0,0.20167836546897888,0.7058227848101266,conditional
heloc,0.5,14.0,3.0,0.024669608267303456,0.7058227848101266,accumulated
heloc,0.5,14.0,2.0,0.44333332777023315,0.549873417721519,marginal
heloc,0.5,14.0,2.0,0.4615668058395386,0.549873417721519,conditional
heloc,0.5,14.0,2.0,0.07228577896130542,0.549873417721519,accumulated
heloc,0.5,14.0,1.0,0.36034849286079407,0.5103797468354431,marginal
heloc,0.5,14.0,1.0,0.3389088213443756,0.5103797468354431,conditional
heloc,0.5,14.0,1.0,0.08337124855981766,0.5103797468354431,accumulated
heloc,0.5,15.0,3.0,0.5786323547363281,0.479493670886076,marginal
heloc,0.5,15.0,3.0,0.6289576292037964,0.479493670886076,conditional
heloc,0.5,15.0,3.0,0.07698250905114104,0.479493670886076,accumulated
heloc,0.5,15.0,2.0,0.5150097608566284,0.5048101265822785,marginal
heloc,0.5,15.0,2.0,0.538068413734436,0.5048101265822785,conditional
heloc,0.5,15.0,2.0,0.08835289875369526,0.5048101265822785,accumulated
heloc,0.5,15.0,1.0,0.36879393458366394,0.5164556962025316,marginal
heloc,0.5,15.0,1.0,0.3405761122703552,0.5164556962025316,conditional
heloc,0.5,15.0,1.0,0.0943605965494676,0.5164556962025316,accumulated
heloc,0.5,16.0,3.0,0.12048103660345078,0.7230379746835442,marginal
heloc,0.5,16.0,3.0,0.09476341307163239,0.7230379746835442,conditional
heloc,0.5,16.0,3.0,0.018067902105774695,0.7230379746835442,accumulated
heloc,0.5,16.0,2.0,0.07718101888895035,0.7113924050632912,marginal
heloc,0.5,16.0,2.0,0.06291041523218155,0.7113924050632912,conditional
heloc,0.5,16.0,2.0,0.04942166318653113,0.7113924050632912,accumulated
heloc,0.5,16.0,1.0,0.4713045656681061,0.5311392405063291,marginal
heloc,0.5,16.0,1.0,0.4586326479911804,0.5311392405063291,conditional
heloc,0.5,16.0,1.0,0.08485670888061078,0.5311392405063291,accumulated
heloc,0.5,17.0,3.0,0.019181732088327408,0.7372151898734177,marginal
heloc,0.5,17.0,3.0,0.012785255908966064,0.7372151898734177,conditional
heloc,0.5,17.0,3.0,0.0042304476399827205,0.7372151898734177,accumulated
heloc,0.5,17.0,2.0,0.3908862769603729,0.520506329113924,marginal
heloc,0.5,17.0,2.0,0.3408803939819336,0.520506329113924,conditional
heloc,0.5,17.0,2.0,0.07945895939872467,0.520506329113924,accumulated
heloc,0.5,17.0,1.0,0.3908967673778534,0.520506329113924,marginal
heloc,0.5,17.0,1.0,0.34089159965515137,0.520506329113924,conditional
heloc,0.5,17.0,1.0,0.0794591131878962,0.520506329113924,accumulated
heloc,0.5,18.0,3.0,0.06795604526996613,0.7235443037974684,marginal
heloc,0.5,18.0,3.0,0.05225123092532158,0.7235443037974684,conditional
heloc,0.5,18.0,3.0,0.00887363027140892,0.7235443037974684,accumulated
heloc,0.5,18.0,2.0,0.34856683015823364,0.5341772151898734,marginal
heloc,0.5,18.0,2.0,0.2919500172138214,0.5341772151898734,conditional
heloc,0.5,18.0,2.0,0.05836141494749759,0.5341772151898734,accumulated
heloc,0.5,18.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,0.5,18.0,1.0,0.3408918082714081,0.520506329113924,conditional
heloc,0.5,18.0,1.0,0.07945870110315956,0.520506329113924,accumulated
heloc,0.5,19.0,3.0,0.07994551211595535,0.7235443037974684,marginal
heloc,0.5,19.0,3.0,0.06209968402981758,0.7235443037974684,conditional
heloc,0.5,19.0,3.0,0.009632743489409965,0.7235443037974684,accumulated
heloc,0.5,19.0,2.0,0.11994618922472,0.6992405063291139,marginal
heloc,0.5,19.0,2.0,0.09707079082727432,0.6992405063291139,conditional
heloc,0.5,19.0,2.0,0.0315786223343017,0.6992405063291139,accumulated
heloc,0.5,19.0,1.0,0.3901093602180481,0.52,marginal
heloc,0.5,19.0,1.0,0.33904215693473816,0.52,conditional
heloc,0.5,19.0,1.0,0.07941525678773617,0.52,accumulated
heloc,1.0,0.0,3.0,0.28214484453201294,0.6339240506329114,marginal
heloc,1.0,0.0,3.0,0.23296594619750977,0.6339240506329114,conditional
heloc,1.0,0.0,3.0,0.04317438965203158,0.6339240506329114,accumulated
heloc,1.0,0.0,2.0,0.30173128843307495,0.47240506329113924,marginal
heloc,1.0,0.0,2.0,0.3107445240020752,0.47240506329113924,conditional
heloc,1.0,0.0,2.0,0.10675167754606985,0.47240506329113924,accumulated
heloc,1.0,0.0,1.0,0.3884395956993103,0.5194936708860759,marginal
heloc,1.0,0.0,1.0,0.3414228558540344,0.5194936708860759,conditional
heloc,1.0,0.0,1.0,0.07930811409810005,0.5194936708860759,accumulated
heloc,1.0,1.0,3.0,0.16187600791454315,0.7189873417721518,marginal
heloc,1.0,1.0,3.0,0.13537684082984924,0.7189873417721518,conditional
heloc,1.0,1.0,3.0,0.028729683158402696,0.7189873417721518,accumulated
heloc,1.0,1.0,2.0,0.5727985501289368,0.4916455696202532,marginal
heloc,1.0,1.0,2.0,0.6267436742782593,0.4916455696202532,conditional
heloc,1.0,1.0,2.0,0.08092827866606504,0.4916455696202532,accumulated
heloc,1.0,1.0,1.0,0.6091031432151794,0.479493670886076,marginal
heloc,1.0,1.0,1.0,0.6591082215309143,0.479493670886076,conditional
heloc,1.0,1.0,1.0,0.07945870083717238,0.479493670886076,accumulated
heloc,1.0,2.0,3.0,0.24672332406044006,0.6587341772151899,marginal
heloc,1.0,2.0,3.0,0.2472931146621704,0.6587341772151899,conditional
heloc,1.0,2.0,3.0,0.03542617202835321,0.6587341772151899,accumulated
heloc,1.0,2.0,2.0,0.05325828865170479,0.7007594936708861,marginal
heloc,1.0,2.0,2.0,0.07568717747926712,0.7007594936708861,conditional
heloc,1.0,2.0,2.0,0.057405892863007874,0.7007594936708861,accumulated
heloc,1.0,2.0,1.0,0.16521921753883362,0.3837974683544304,marginal
heloc,1.0,2.0,1.0,0.4278046190738678,0.3837974683544304,conditional
heloc,1.0,2.0,1.0,0.13158910477406768,0.3837974683544304,accumulated
heloc,1.0,3.0,3.0,0.05948801711201668,0.7311392405063292,marginal
heloc,1.0,3.0,3.0,0.045584388077259064,0.7311392405063292,conditional
heloc,1.0,3.0,3.0,0.009058428312675887,0.7311392405063292,accumulated
heloc,1.0,3.0,2.0,0.28757548332214355,0.6749367088607595,marginal
heloc,1.0,3.0,2.0,0.26236650347709656,0.6749367088607595,conditional
heloc,1.0,3.0,2.0,0.08181366506788258,0.6749367088607595,accumulated
heloc,1.0,3.0,1.0,0.3908925950527191,0.520506329113924,marginal
heloc,1.0,3.0,1.0,0.340891569852829,0.520506329113924,conditional
heloc,1.0,3.0,1.0,0.07945870083717238,0.520506329113924,accumulated
heloc,1.0,4.0,3.0,0.3894195556640625,0.520506329113924,marginal
heloc,1.0,4.0,3.0,0.339508056640625,0.520506329113924,conditional
heloc,1.0,4.0,3.0,0.07896010478442969,0.520506329113924,accumulated
heloc,1.0,4.0,2.0,0.3908967971801758,0.520506329113924,marginal
heloc,1.0,4.0,2.0,0.3408918082714081,0.520506329113924,conditional
heloc,1.0,4.0,2.0,0.07945870141131696,0.520506329113924,accumulated
heloc,1.0,4.0,1.0,0.3907514214515686,0.520506329113924,marginal
heloc,1.0,4.0,1.0,0.34083956480026245,0.520506329113924,conditional
heloc,1.0,4.0,1.0,0.07945870083337536,0.520506329113924,accumulated
heloc,1.0,5.0,3.0,0.3428840935230255,0.520506329113924,marginal
heloc,1.0,5.0,3.0,0.29468974471092224,0.520506329113924,conditional
heloc,1.0,5.0,3.0,0.06522410378064744,0.520506329113924,accumulated
heloc,1.0,5.0,2.0,0.3908921480178833,0.520506329113924,marginal
heloc,1.0,5.0,2.0,0.3408898413181305,0.520506329113924,conditional
heloc,1.0,5.0,2.0,0.07945886474868467,0.520506329113924,accumulated
heloc,1.0,5.0,1.0,0.3880805969238281,0.52,marginal
heloc,1.0,5.0,1.0,0.3394637405872345,0.52,conditional
heloc,1.0,5.0,1.0,0.08044387084437836,0.52,accumulated
heloc,1.0,6.0,3.0,0.010568534024059772,0.7351898734177216,marginal
heloc,1.0,6.0,3.0,0.009838744066655636,0.7351898734177216,conditional
heloc,1.0,6.0,3.0,0.007206558266843117,0.7351898734177216,accumulated
heloc,1.0,6.0,2.0,0.36391639709472656,0.5134177215189873,marginal
heloc,1.0,6.0,2.0,0.34501585364341736,0.5134177215189873,conditional
heloc,1.0,6.0,2.0,0.09386263333175048,0.5134177215189873,accumulated
heloc,1.0,6.0,1.0,0.39057865738868713,0.520506329113924,marginal
heloc,1.0,6.0,1.0,0.3408789038658142,0.520506329113924,conditional
heloc,1.0,6.0,1.0,0.07946084686475109,0.520506329113924,accumulated
heloc,1.0,7.0,3.0,0.09783323854207993,0.72,marginal
heloc,1.0,7.0,3.0,0.07134518772363663,0.72,conditional
heloc,1.0,7.0,3.0,0.011540197660883858,0.72,accumulated
heloc,1.0,7.0,2.0,0.5840755701065063,0.4881012658227848,marginal
heloc,1.0,7.0,2.0,0.6222362518310547,0.4881012658227848,conditional
heloc,1.0,7.0,2.0,0.08089313058333958,0.4881012658227848,accumulated
heloc,1.0,7.0,1.0,0.6090614199638367,0.479493670886076,marginal
heloc,1.0,7.0,1.0,0.6590920090675354,0.479493670886076,conditional
heloc,1.0,7.0,1.0,0.07945870083717238,0.479493670886076,accumulated
heloc,1.0,8.0,3.0,0.37015300989151,0.520506329113924,marginal
heloc,1.0,8.0,3.0,0.32216307520866394,0.520506329113924,conditional
heloc,1.0,8.0,3.0,0.07376718289099363,0.520506329113924,accumulated
heloc,1.0,8.0,2.0,0.39089682698249817,0.520506329113924,marginal
heloc,1.0,8.0,2.0,0.3408918082714081,0.520506329113924,conditional
heloc,1.0,8.0,2.0,0.07945870083717238,0.520506329113924,accumulated
heloc,1.0,8.0,1.0,0.39089682698249817,0.520506329113924,marginal
heloc,1.0,8.0,1.0,0.3408918082714081,0.520506329113924,conditional
heloc,1.0,8.0,1.0,0.07945870083717238,0.520506329113924,accumulated
heloc,1.0,9.0,3.0,0.06799059361219406,0.7265822784810126,marginal
heloc,1.0,9.0,3.0,0.04751580208539963,0.7265822784810126,conditional
heloc,1.0,9.0,3.0,0.009303465703743543,0.7265822784810126,accumulated
heloc,1.0,9.0,2.0,0.39075085520744324,0.520506329113924,marginal
heloc,1.0,9.0,2.0,0.3408345878124237,0.520506329113924,conditional
heloc,1.0,9.0,2.0,0.07945893188457942,0.520506329113924,accumulated
heloc,1.0,9.0,1.0,0.2882039546966553,0.6020253164556962,marginal
heloc,1.0,9.0,1.0,0.24754954874515533,0.6020253164556962,conditional
heloc,1.0,9.0,1.0,0.07961566986398444,0.6020253164556962,accumulated
heloc,1.0,10.0,3.0,0.3485223948955536,0.5843037974683545,marginal
heloc,1.0,10.0,3.0,0.3644552230834961,0.5843037974683545,conditional
heloc,1.0,10.0,3.0,0.04894220730428271,0.5843037974683545,accumulated
heloc,1.0,10.0,2.0,0.2998918890953064,0.5772151898734177,marginal
heloc,1.0,10.0,2.0,0.2572666108608246,0.5772151898734177,conditional
heloc,1.0,10.0,2.0,0.07594324015163013,0.5772151898734177,accumulated
heloc,1.0,10.0,1.0,0.3834490478038788,0.4962025316455696,marginal
heloc,1.0,10.0,1.0,0.4907844364643097,0.4962025316455696,conditional
heloc,1.0,10.0,1.0,0.1645569470738227,0.4962025316455696,accumulated
heloc,1.0,11.0,3.0,0.3779832124710083,0.520506329113924,marginal
heloc,1.0,11.0,3.0,0.32865655422210693,0.520506329113924,conditional
heloc,1.0,11.0,3.0,0.07488817801818383,0.520506329113924,accumulated
heloc,1.0,11.0,2.0,0.12387615442276001,0.6774683544303798,marginal
heloc,1.0,11.0,2.0,0.14095063507556915,0.6774683544303798,conditional
heloc,1.0,11.0,2.0,0.08715132980998438,0.6774683544303798,accumulated
heloc,1.0,11.0,1.0,0.39086052775382996,0.520506329113924,marginal
heloc,1.0,11.0,1.0,0.34088554978370667,0.520506329113924,conditional
heloc,1.0,11.0,1.0,0.07945870083717238,0.520506329113924,accumulated
heloc,1.0,12.0,3.0,0.5057594180107117,0.4820253164556962,marginal
heloc,1.0,12.0,3.0,0.5493462681770325,0.4820253164556962,conditional
heloc,1.0,12.0,3.0,0.0628217116428189,0.4820253164556962,accumulated
heloc,1.0,12.0,2.0,0.566623330116272,0.5027848101265823,marginal
heloc,1.0,12.0,2.0,0.5860714316368103,0.5027848101265823,conditional
heloc,1.0,12.0,2.0,0.05835086569575031,0.5027848101265823,accumulated
heloc,1.0,12.0,1.0,0.6048186421394348,0.4820253164556962,marginal
heloc,1.0,12.0,1.0,0.6491382122039795,0.4820253164556962,conditional
heloc,1.0,12.0,1.0,0.10313238679020194,0.4820253164556962,accumulated
heloc,1.0,13.0,3.0,0.3871285319328308,0.520506329113924,marginal
heloc,1.0,13.0,3.0,0.3374935984611511,0.520506329113924,conditional
heloc,1.0,13.0,3.0,0.07924253663839602,0.520506329113924,accumulated
